objid,myRA,SDSS_RA,myDEC,SDSS_DEC,distance,modelMag_g,modelMag_r,modelMag_i,cModelMag_g,cModelMag_r,cModelMag_i,petroMag_g,petroMag_r,petroMag_i,petroRad_g,petroRad_r,petroRad_i
1237668365852080000,242.1651,242.1648793,12.01058,12.01070129,0.014084428,15.88624,15.1802,14.77286,15.86135,15.18019,14.76993,15.82242,15.17205,14.75508,19.6357,18.54305,18.67859
1237668366385080000,233.6382,233.6375861,15.13359,15.13346497,0.037150039,21.96629,22.08758,22.66195,22.02404,22.08757,22.57231,22.18607,22.26476,22.73121,1.063116,0.9640144,0.942034
1237668366385740000,235.0659,235.0659491,14.80835,14.80835773,0.000488445,16.77016,16.44943,16.35234,16.78795,16.43066,16.32269,16.74569,16.40822,16.2803,6.36856,6.904717,7.342833
1237668366927390000,245.945,245.944984,11.7398,11.73981573,0.001649512,17.45471,17.0302,16.85066,17.38456,17.03013,16.87,17.37781,16.97453,16.9263,19.29593,17.32748,17.85477
1237668366927790000,246.8441,246.8441036,11.46714,11.46714458,0.000787597,15.31753,14.52224,14.10917,15.25627,14.48544,14.06489,15.26727,14.4884,14.08429,10.31924,10.06274,10.2547
1237668367459410000,235.3004,235.3004766,15.57306,15.57299602,0.005237681,14.73631,14.21305,13.98071,14.62332,14.18031,13.89742,14.68141,14.23047,14.04741,22.31709,22.43184,21.78128
1237668367459680000,235.7978,235.7977847,15.41475,15.41472105,0.002729219,18.09255,17.75863,17.57932,18.08315,17.67765,17.48002,18.0803,17.65683,17.47957,4.691336,5.254508,5.239138
1237668367460860000,238.5579,238.5579465,14.60121,14.60121222,0.000537945,13.16545,12.42174,12.03258,13.1214,12.44712,12.0657,13.05771,12.37218,12.04125,37.69835,37.73986,37.40917
1237668367462030000,241.0559,241.0559368,13.74402,13.74405609,0.002140416,13.75096,12.9796,12.61471,13.77753,12.97956,12.61409,13.71009,12.90972,12.56054,13.84906,15.83542,16.48099
1237668367462100000,241.2581,241.2581486,13.70122,13.70124944,0.002013071,15.72427,14.66613,13.92632,15.82104,14.77619,14.04388,15.76229,14.74038,13.97442,31.26422,25.95914,26.46358
1237668367998840000,241.1976,241.1975946,14.28716,14.28718768,0.00209743,15.37368,14.56442,14.14965,15.27827,14.48979,14.06811,15.35872,14.57306,14.14909,23.09157,23.0378,23.14253
1237668494168350000,169.1618,169.1616044,15.7275,15.72735558,0.013064379,15.34369,14.85226,14.63348,15.29953,14.78069,14.51764,15.25757,14.7785,14.53904,12.42548,12.64231,12.96466
1237668494701950000,161.291,161.2909676,15.44985,15.4498386,0.000533037,16.71902,16.31608,16.15189,16.54807,16.1049,15.87156,16.5803,16.14779,15.95275,8.411858,9.041063,9.397184
1237668495774510000,158.5225,158.5225066,15.7806,15.78059104,0.000284465,17.63917,17.39496,17.32271,17.72108,17.32052,17.35247,17.79097,17.44459,17.34216,9.297385,10.59836,10.02426
1237668584359260000,169.3382,169.3381549,15.95406,15.95406478,0.001477674,17.52825,17.35152,17.31469,17.52037,17.35152,17.30969,17.52484,17.35924,17.33206,3.743179,3.775275,3.764924
1237668584893380000,162.6578,162.6577251,15.76347,15.76339693,0.007792892,16.96254,16.57124,16.1543,16.81999,16.57124,16.16999,16.97657,16.51574,16.13168,16.9086,16.1991,15.83563
1237670359786320000,119.2127,119.2127393,11.21676,11.21674036,0.001047843,18.06849,17.81234,17.65626,18.1049,17.81234,17.63005,18.10632,17.80364,17.62969,4.637196,4.749219,4.739852
1237670449448550000,136.8674,136.8673407,15.42629,15.42626969,0.001283043,17.88031,17.61377,17.53206,17.88463,17.6078,17.5247,17.92543,17.68269,17.66035,11.11034,10.40055,10.20248
1237662638511160000,213.1691,213.1692637,14.5158,14.51585279,0.009312294,18.06261,17.78419,17.65637,18.03678,17.78418,17.76467,18.1628,17.86161,17.83729,8.715301,8.513989,7.566957
1237670596015680000,133.9808,133.9808422,13.22969,13.22967245,0.0011119,13.92648,13.1121,12.68492,13.92771,13.12491,12.7028,14.09652,13.29656,12.87636,11.15964,11.31262,11.42953
1237670596015810000,134.2545,134.2545459,13.19911,13.19909888,0.000673065,14.25873,13.55743,13.15609,14.21188,13.54311,13.13818,14.22788,13.56644,13.17872,21.25792,20.58763,21.00802
1237670964313910000,145.1003,145.1003673,14.92264,14.92262546,0.004222062,13.00195,12.16593,11.76319,12.97141,12.16593,11.76914,13.10373,12.28125,11.87998,22.70337,23.62897,24.42991
1237662637436820000,211.7147,211.7140195,13.80594,13.8062992,0.043911651,16.88659,16.64657,16.48358,16.7887,16.54115,16.39476,16.90013,16.64381,16.51395,14.25623,13.87165,13.56651
1237670964848550000,139.8796,139.8796861,14.1622,14.16239167,0.011773012,19.54843,19.48879,17.40632,19.49684,19.473,17.56253,23.2645,23.15407,19.14637,2.970028,2.970068,2.970738
1237670965387320000,144.1274,144.1273954,15.54877,15.54880308,0.00279786,16.95511,16.28277,16.0368,16.94996,16.28277,16.06836,16.87359,16.31412,16.16525,17.3881,18.52503,17.41763
1237670965913780000,120.603,120.6029844,9.59714,9.59719871,0.004021532,14.3695,13.69527,13.22705,14.19431,13.71182,13.22482,14.37662,13.81959,13.35325,11.11895,7.695618,8.067173
1237670965913840000,120.6577,120.6577595,9.50009,9.500091939,0.001296026,15.21896,14.41327,14.02947,15.2329,14.43214,14.04185,15.33679,14.54208,14.15229,7.453448,7.323021,7.358892
1237670965918820000,131.7393,131.7392612,12.88413,12.88413297,0.002483079,17.67377,17.13981,16.89171,17.72985,17.13981,16.94886,17.91307,17.21371,17.15498,8.834399,9.740222,8.899589
1237670965922100000,139.2321,139.232086,14.71385,14.713827,0.001551701,17.68534,17.30996,17.12459,17.65301,17.30996,17.14879,17.81203,17.47845,17.21841,14.83988,13.56132,13.32784
1237671122692270000,147.5275,147.5275956,12.81364,12.81367963,0.006285641,13.49057,13.13036,12.9848,13.4887,13.1531,12.99385,13.3801,13.06448,12.90161,39.37977,39.91588,40.20514
1237662267540500000,235.4866,235.4872338,4.57987,4.579946252,0.03801389,17.361,16.92542,17.62464,17.4189,16.91801,17.37977,17.91659,16.37463,17.78188,11.39288,24.33136,11.1573
1237662267540430000,235.2765,235.2764934,4.752828,4.752826863,0.002075531,17.4383,17.05776,16.86885,17.43939,17.03366,16.84951,17.49774,17.04506,16.92582,10.92483,12.1069,11.56992
1237662267004090000,236.4063,236.405469,4.1825,4.182374678,0.047332605,16.96584,16.42183,16.03651,16.94591,16.42181,16.00631,16.78444,16.1907,15.95413,24.05874,24.30495,22.32555
1237662263790530000,239.3143,239.3143617,5.99838,5.998383337,0.000936716,13.54315,12.72132,12.2788,13.48255,12.72583,12.29385,13.57556,12.78806,12.35419,12.97073,11.06619,10.35133
1237671123219440000,125.5247,125.5249112,8.30019,8.300137508,0.010517535,21.19518,20.9838,20.99897,21.23529,20.98379,20.96862,21.40852,21.12175,21.14113,1.676816,1.702007,1.562704
1237671123222000000,131.1777,131.1777164,9.80086,9.800718478,0.008547793,15.61253,15.04518,14.73128,15.55544,15.04518,14.73894,15.58113,15.02558,14.74278,18.4987,16.8319,16.76361
1237671123753760000,119.7534,119.7533678,7.293903,7.293902528,0.000200241,16.53575,16.00748,15.75821,16.50109,16.00748,15.78938,16.64374,16.09632,15.92223,14.59375,16.13399,14.25904
1237671123754220000,120.6998,120.6998179,7.431616,7.431609821,0.000417043,16.23119,15.79186,15.59742,16.24281,15.78547,15.59277,16.18529,15.74523,15.57337,5.706117,6.433827,6.736275
1237671123754610000,121.6408,121.6407322,7.782276,7.782524388,0.016364463,22.76568,22.5914,23.09431,22.76577,22.59138,22.8242,23.1391,22.84329,23.03588,0.8902028,0.8850698,0.8513898
1237671123756380000,125.515,125.5150338,8.75261,8.752604825,0.00039121,14.96347,14.17536,13.79309,14.9573,14.18739,13.80208,15.03712,14.24429,13.85982,13.90648,13.83199,14.01729
1237671123760510000,134.8483,134.848367,11.13528,11.13524027,0.00330794,15.8188,15.4451,15.2664,15.80037,15.4451,15.27791,15.84486,15.49586,15.32533,16.24638,15.2978,15.74104
1237671123760700000,135.2634,135.2634257,11.09839,11.09829301,0.005848383,14.56094,14.02852,13.75873,14.5421,14.02851,13.7454,14.50715,13.97892,13.73798,17.94808,18.06514,18.2472
1237671123764370000,143.6422,143.6421721,13.00574,13.00571707,0.00437948,16.46566,15.90477,15.60662,16.48105,15.90478,15.57016,16.48531,15.89272,15.50101,9.01271,9.449109,10.16561
1237662239099650000,237.238,237.2378508,7.22231,7.222227879,0.008195715,14.79346,13.9869,13.89528,14.72157,13.98048,13.6096,14.82078,14.05053,13.60367,24.21737,43.77874,23.39376
1237671124295610000,130.6462,130.6456128,10.58511,10.58484428,0.038639656,15.03373,14.64849,14.32414,14.89654,14.46356,14.13776,14.95571,14.4752,14.14985,28.79614,29.10072,32.70108
1237671124295610000,130.6524,130.6524141,10.55388,10.55387455,0.001268621,17.37785,17.45225,17.76525,17.57251,17.48372,17.79412,17.64013,17.65868,17.82559,5.409185,5.964892,6.353628
1237671124295610000,130.6935,130.693436,10.55675,10.55674308,0.001880226,17.82079,17.62189,17.57419,17.82763,17.62189,17.58658,17.89738,17.65173,17.51091,10.08132,9.967886,10.55004
1237662238009130000,198.4471,198.4471091,10.05309,10.05308305,0.000483687,18.51679,17.96997,17.73044,18.46363,17.96997,17.65398,17.31142,16.35411,16.69417,4.656783,31.53818,4.130183
1237671124298490000,137.3443,137.3442826,12.00867,12.00867564,0.001764325,20.58055,20.44716,20.45257,20.66239,20.44716,20.44848,20.80729,20.52726,20.51244,1.801673,1.889097,1.799041
1237671124828090000,120.7291,120.7290518,8.396014,8.395976835,0.002559033,18.31568,17.74003,17.49086,18.20083,17.74003,17.51097,18.21635,17.76512,17.53208,9.643149,8.639802,8.685345
1237671124839620000,146.9847,146.9847066,14.40368,14.40367559,0.001222276,18.71039,18.50318,18.46671,18.60965,18.49951,18.54093,18.62292,18.53211,18.58888,9.969368,9.769215,9.274805
1237671124839690000,147.0454,147.0453995,14.55367,14.55366561,0.000458742,18.09181,17.6002,17.40265,18.23684,17.7371,17.52225,18.37433,17.85688,17.64127,5.171981,5.484635,5.388012
1237671124841130000,150.4154,150.4154158,14.99208,14.99206357,0.001628076,18.11675,17.8799,17.81911,18.15925,17.87992,17.76064,18.24704,17.94327,17.84294,4.203125,4.516838,4.534194
1237671125364760000,120.1959,120.195892,8.6389,8.638950909,0.003203658,16.61551,16.16931,15.95301,16.60162,16.1693,15.96481,16.62728,16.21829,16.00544,18.80779,17.6408,17.7219
1237671125364760000,120.1803,120.1803085,8.638814,8.638716873,0.005860201,25.11437,22.52119,21.54865,25.11437,22.52124,21.54874,25.11449,22.80524,21.77704,2.970311,1.134624,1.193228
1237671125364830000,120.4183,120.4182407,8.789202,8.789187995,0.001347424,18.35178,17.70151,17.38912,18.23104,17.60581,17.33574,18.28289,17.63038,17.34413,5.429705,5.515325,5.243292
1237671125365090000,120.9136,120.9135101,8.910003,8.910117488,0.007308221,18.05497,17.58779,17.37122,18.08431,17.58779,17.38555,18.07555,17.59133,17.37214,8.744473,8.485826,8.625241
1237671125371780000,135.9438,135.9437375,12.73466,12.73462495,0.002274375,18.20536,17.79531,17.60203,18.01948,17.79529,17.68747,18.14169,17.83699,17.91273,13.91079,11.85804,10.97806
1237671125375970000,145.5974,145.5973333,14.63006,14.63004879,0.001237971,15.77308,15.52943,15.50763,15.77608,15.52943,15.53247,15.78572,15.57595,15.54819,12.58255,12.60357,12.39733
1237671125376100000,145.9406,145.9405769,14.68,14.67999404,0.000405794,17.36064,16.96542,16.72681,17.18127,16.84594,16.61243,17.27203,16.98146,16.79395,13.63032,18.01451,10.60339
1237671260123950000,131.3159,131.3156776,9.6455,9.645443599,0.012866925,14.59001,14.64391,14.93762,14.36237,14.49844,14.74241,14.35053,14.6452,15.02379,30.32421,26.67212,24.48894
1237671260129130000,143.2005,143.2004586,12.27937,12.27938704,0.001770424,18.00707,17.63266,17.48114,17.98331,17.48497,17.44145,18.1319,17.5703,17.559,8.312905,9.840521,9.429743
1237671260129190000,143.2162,143.2163647,12.28689,12.2869532,0.00784591,27.16879,27.46492,27.53157,25.11438,24.80204,24.36158,25.11429,24.80193,24.36171,2.969413,2.969448,2.970166
1237671260132600000,151.0936,151.0936843,13.62121,13.62138717,0.011414932,13.78279,13.06819,12.76019,13.81015,13.07709,12.76865,13.7541,13.03098,12.73491,18.41431,19.0609,19.47277
1237671260660360000,130.2746,130.2746205,9.791712,9.791707686,0.000490548,17.79632,17.29345,17.0434,17.82101,17.29345,16.99861,17.90234,17.34836,17.02184,11.44612,12.33592,12.80212
1237671260664100000,138.7835,138.7834566,11.76409,11.76407199,0.000950325,16.57205,16.18472,15.98932,16.80052,16.34449,16.1305,16.88476,16.43118,16.19671,6.229365,7.525042,7.502504
1237671260664160000,138.8723,138.8722666,11.77376,11.77375399,0.000425948,17.14806,17.00717,16.92839,17.16125,17.00717,16.90855,17.16635,17.0143,16.87006,8.441173,8.179522,9.118401
1237661951339720000,211.7837,211.78388,12.36017,12.36014153,0.010345384,18.31659,18.0101,17.80736,18.29033,18.01004,17.80102,18.29387,18.01157,17.77214,7.249942,7.168581,6.937068
1237671261193500000,121.7767,121.7766396,7.882903,7.882895962,0.001116042,16.43172,15.96218,15.73588,16.44949,15.96217,15.71357,16.56212,16.06748,15.83776,3.351775,3.252729,3.545606
1237671261193500000,121.7443,121.7442634,8.00394,8.003936638,0.000881328,14.39321,13.6724,13.33112,14.36125,13.62398,13.25976,14.36675,13.63828,13.29708,13.42353,14.15043,14.45462
1237671261198280000,132.4844,132.4844199,10.71907,10.7190582,0.001276524,16.74158,16.71179,16.88799,16.71054,16.61965,16.7926,16.72585,16.66739,16.79801,3.619968,4.240857,4.855111
1237671261205030000,147.9187,147.9188161,14.03778,14.03815309,0.022755355,15.91572,15.57025,15.41354,15.89718,15.57025,15.39443,15.88835,15.55526,15.39485,11.54351,11.10323,11.30956
1237661950277380000,237.8971,237.8971323,8.014643,8.014643243,0.000487498,19.47587,19.21576,19.21696,19.44521,19.21575,19.29755,19.53724,19.33906,19.36709,6.921872,11.30996,7.231834
1237661950277380000,237.8959,237.895833,8.031249,8.031421947,0.010657073,18.66576,18.61644,19.20201,18.5434,18.6164,19.52548,18.60129,18.68653,20.38703,2.970339,10.99379,6.015913
1237671261205820000,149.7345,149.7344925,14.41878,14.41878073,0.000266626,14.28688,13.5867,13.30825,14.26618,13.65294,13.3944,14.3066,13.67673,13.46418,28.01548,25.89347,23.81872
1237671261206020000,150.2981,150.2980875,14.41573,14.41572692,0.000410346,18.21665,17.95092,17.94334,17.94424,17.73322,17.77859,18.27066,17.93094,18.11311,12.12311,12.57198,27.92563
1237671261209360000,158.0703,158.0701966,15.62175,15.62164841,0.007078281,17.46834,17.21318,17.14058,17.36947,17.21318,17.04532,17.54716,17.21499,17.14277,12.40392,13.90341,14.35125
1237671261734560000,131.0343,131.0343258,10.93462,10.93461803,0.000419574,17.78854,17.55936,17.47445,17.74532,17.55752,17.52238,17.7711,17.5552,17.46476,11.15085,10.70296,9.174053
1237671261742950000,150.2715,150.2714822,14.94764,14.94763911,0.000244283,16.87373,16.36558,16.1235,16.85046,16.3656,16.15002,16.79739,16.33798,16.13286,6.374745,6.414081,6.230103
1237671262266580000,120.1653,120.165313,8.461042,8.461041434,7.40E-05,17.90692,17.43275,17.21967,18.10625,17.554,17.41819,18.18791,17.65797,17.50044,4.833298,5.053144,4.823709
1237671262266980000,120.9849,120.9848769,8.69964,8.6996745,0.003129032,14.35766,14.04322,13.78205,14.41571,14.09275,13.68605,14.46365,14.10728,13.87683,7.001613,7.937607,10.39925
1237671262267040000,121.0627,121.0625705,8.73197,8.732143558,0.013443642,15.8215,15.42164,15.23833,15.75119,15.35621,15.18969,15.68075,15.27878,15.20266,21.83538,22.18692,20.99784
1237671262279490000,149.4491,149.4490373,15.1256,15.12559738,0.000799831,14.27597,13.48493,13.06811,14.19037,13.48493,13.06271,14.25401,13.50797,13.05556,21.38247,18.65649,20.52119
1237671262281260000,153.5544,153.5544308,15.86173,15.86172158,0.000400176,16.86405,16.4726,16.26068,16.84945,16.4726,16.24823,16.84933,16.4582,16.26954,8.641397,8.501086,8.53395
1237671262281260000,153.6191,153.6190529,15.90293,15.90290918,0.001427378,15.24511,14.81289,14.59612,15.12653,14.7636,14.51909,15.18761,14.81826,14.61794,17.98617,16.82183,16.81585
1237671931745730000,163.4279,163.4276278,9.72793,9.727848302,0.016094307,15.27591,14.88845,14.70682,15.27991,14.88845,14.71662,15.33512,14.92655,14.81533,24.86189,24.60823,24.1478
1237674459880880000,145.2346,145.2348692,5.04461,5.045115374,0.035099566,17.16774,16.89823,16.67287,17.15834,16.89824,16.62259,17.22573,16.93431,16.61167,12.9039,13.40686,13.13435
1237674459881530000,146.5715,146.571495,5.7088,5.708789728,0.000759544,13.33823,12.81013,12.54416,13.32363,12.81013,12.53874,13.1558,12.66927,12.44192,21.025,20.86346,21.16515
1237661069254780000,165.0774,165.0772852,13.90122,13.90116842,0.006202154,11.47972,10.66412,10.34019,11.23112,11.12029,10.46138,11.23634,10.81922,10.37897,22.78019,14.83126,16.82185
1237661069248360000,150.1411,150.1411034,12.02397,12.02397512,0.000542804,18.57998,18.29881,18.25318,18.54147,18.29879,18.25459,18.55657,18.28605,18.22332,5.785115,5.474082,5.491023
1237661064403680000,121.0244,121.0244261,5.11384,5.113805125,0.002961609,13.94623,13.31815,13.01209,13.99263,13.3239,12.94994,13.96021,13.34801,13.0301,12.92619,14.15005,15.49553
1237661063868050000,123.9092,123.9093598,5.25611,5.256402149,0.020800144,17.21177,16.73472,16.43836,17.19871,16.73466,16.401,17.17848,16.72722,16.38352,17.79942,16.29428,18.4818
1237660669803030000,121.1547,121.1546394,5.358858,5.358846374,0.001191086,17.43803,17.12601,16.99586,17.40546,17.12601,17.02737,17.41741,17.19853,17.13595,16.69016,14.93887,15.98275
1237660584442850000,148.8737,148.8737308,8.390633,8.390624865,0.001164253,15.24455,14.82183,14.60738,15.24625,14.82183,14.5862,15.29436,14.85852,14.64725,21.27977,23.82842,22.76982
1237660412107620000,125.6033,125.6032275,5.00222,5.0022266,0.006289866,15.8252,15.15151,15.01667,15.89344,15.14982,15.03742,15.82483,15.10047,15.03005,14.49195,15.70031,46.2749
1237658781634460000,234.4014,234.4019842,5.97342,5.971954391,0.095696281,19.59888,19.26833,19.04124,19.60729,19.26833,19.02253,19.78353,19.43183,19.18019,1.499506,1.437354,1.509329
1237658424612350000,125.1448,125.1447587,4.61583,4.615715897,0.006852886,15.68635,15.06353,14.71947,15.77731,15.22252,14.85779,15.95823,15.36067,15.03895,16.93774,15.3782,15.07617
1237658424612350000,125.0887,125.0886785,4.57238,4.572383446,0.000235767,16.60287,15.88423,15.51788,16.68883,15.99135,15.59826,16.83235,16.12384,15.75867,7.39913,7.303564,7.443028
1237658424612350000,125.1393,125.1392967,4.57168,4.571660757,0.001159547,14.56556,13.81047,13.33539,14.40142,13.81049,13.27184,14.60126,13.87215,13.40414,9.519676,7.579085,8.194972
1237658300610960000,165.758,165.7579512,8.048476,8.048349894,0.00777425,17.65721,17.43068,17.15937,17.64105,17.43069,17.17399,17.85714,17.54028,17.41948,16.87298,27.92552,16.34176
1237658300593200000,125.071,125.0710713,4.70339,4.703519329,0.008014976,15.03082,14.61365,14.41575,14.9704,14.52597,14.28175,14.94139,14.5238,14.28781,14.26118,14.94354,15.43355
1237658300593140000,124.904,124.9040065,4.65722,4.657205028,0.002058308,13.93311,13.09393,12.73809,13.92014,13.09753,12.78055,13.87792,13.05844,12.70092,21.4623,22.72318,22.45356
1237658300592940000,124.4238,124.4240988,4.61,4.610037807,0.020873215,16.00636,15.50494,15.22559,15.87534,15.35437,15.05762,15.92062,15.43848,15.16254,24.28159,23.74276,25.82722
1237658298454960000,146.3594,146.3593676,5.208125,5.208125657,0.000471577,17.95428,17.72931,17.63744,18.07264,17.72935,17.55093,18.14483,17.85292,17.65473,8.367374,9.448303,9.959033
